Dataset,Group,name,SampleID,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,Gene.ID,TotalRpoBHitsInSample,SkinSite,microenvironment,NormHits,superkingdom,phylum,class,order,family,genus,species
LKMB002,B12_Riboswitch,Corynebacterium xerosis,LKMN002-3-80_S279,1725,S,4,4,8,0.00902,RF00174,8485,volar_forearm,dry,9.428403064230996e-4,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium xerosis
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-01_S5,1747,S,5250,4,5254,0.99734,RF00174,17665,alar crease,sebaceous,0.2974242853099349,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-02_S6,1747,S,27,0,27,0.87097,RF00174,208,nare,moist,0.12980769230769232,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-02_S6,1747,S,1,0,1,1,RF01482,208,nare,moist,0.004807692307692308,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-03_S7,1747,S,746,0,746,0.98031,RF00174,2994,occiput,sebaceous,0.24916499665998665,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-03_S7,1747,S,26,0,26,1,RF01482,2994,occiput,sebaceous,0.008684034736138945,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-04_S8,1747,S,4956,13,4969,0.99476,RF00174,15996,back,sebaceous,0.31064016004001,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-05_S9,1747,S,96,2,98,0.35988,RF00174,3607,volar_forearm,dry,0.027169392847241475,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-06_S10,1747,S,152,4,156,0.60832,RF00174,3108,antecubital fossa,moist,0.05019305019305019,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-07_S11,1747,S,166,1,167,0.86127,RF00174,18938,umbilicus,moist,0.008818249023128102,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-08_S12,1747,S,9,0,9,0.22635,RF00174,20826,toe_web_space,foot,4.32152117545376e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-09_S13,1747,S,1031,4,1035,0.91987,RF00174,6713,alar crease,sebaceous,0.1541784597050499,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-09_S13,1747,S,1,0,1,1,RF01482,6713,alar crease,sebaceous,1.4896469536719798e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-10_S14,1747,S,59,0,59,0.89394,RF00174,631,nare,moist,0.09350237717908082,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-10_S14,1747,S,7,0,7,1,RF01482,631,nare,moist,0.011093502377179081,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-11_S15,1747,S,3056,10,3066,0.94495,RF00174,12980,occiput,sebaceous,0.2362095531587057,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-12_S16,1747,S,4639,7,4646,0.99186,RF00174,16456,back,sebaceous,0.282328633932912,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-13_S17,1747,S,67,0,67,1,RF00174,316,volar_forearm,dry,0.2120253164556962,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-13_S17,1747,S,8,0,8,1,RF01482,316,volar_forearm,dry,0.02531645569620253,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-14_S18,1747,S,1003,3,1006,0.85976,RF00174,6479,antecubital fossa,moist,0.1552708751350517,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-15_S19,1747,S,195,0,195,0.92417,RF00174,12713,umbilicus,moist,0.015338629749075749,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-16_S20,1747,S,4,0,4,0.8,RF00174,28,toe_web_space,foot,0.14285714285714285,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-17_S21,1747,S,4219,4,4223,0.99669,RF00174,14696,alar crease,sebaceous,0.28735710397387043,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-18_S22,1747,S,51,0,51,0.98077,RF00174,471,nare,moist,0.10828025477707007,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-18_S22,1747,S,3,0,3,1,RF01482,471,nare,moist,0.006369426751592357,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-19_S23,1747,S,1975,10,1985,0.89581,RF00174,10079,occiput,sebaceous,0.19694414128385754,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-20_S24,1747,S,75,0,75,0.70665,RF00174,1076,back,sebaceous,0.06970260223048327,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-20_S24,1747,S,1,0,1,1,RF01482,1076,back,sebaceous,9.293680297397769e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-21_S25,1747,S,44,2,46,0.53522,RF00174,2026,volar_forearm,dry,0.022704837117472853,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-21_S25,1747,S,3,0,3,1,RF01482,2026,volar_forearm,dry,0.0014807502467917078,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-22_S26,1747,S,63,0,63,0.53204,RF00174,3204,antecubital fossa,moist,0.019662921348314606,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-23_S27,1747,S,2,0,2,0.02778,RF00174,14833,umbilicus,moist,1.3483449066271151e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-25_S29,1747,S,2,1,3,0.15031,RF00174,12358,toe_web_space,foot,2.427577277876679e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-26_S30,1747,S,2644,0,2644,0.99175,RF00174,8606,alar crease,sebaceous,0.3072275156867302,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-27_S31,1747,S,19,0,19,0.82609,RF00174,195,nare,moist,0.09743589743589744,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-27_S31,1747,S,2,0,2,1,RF01482,195,nare,moist,0.010256410256410256,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-28_S32,1747,S,2244,5,2249,0.95896,RF00174,10668,occiput,sebaceous,0.21081739782527184,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-29_S33,1747,S,602,9,611,0.89618,RF00174,3818,back,sebaceous,0.16003143006809847,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-30_S34,1747,S,65,0,65,0.91621,RF00174,547,volar_forearm,dry,0.11882998171846434,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-30_S34,1747,S,2,0,2,1,RF01482,547,volar_forearm,dry,0.003656307129798903,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-31_S35,1747,S,389,1,390,0.82466,RF00174,4688,antecubital fossa,moist,0.08319112627986348,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-32_S36,1747,S,6,0,6,0.01213,RF00174,23564,umbilicus,moist,2.5462570022067563e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-33_S37,1747,S,19,2,21,0.18264,RF00174,8462,toe_web_space,foot,0.0024816828173008744,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-34_S38,1747,S,2653,0,2653,0.96966,RF00174,9643,alar crease,sebaceous,0.27512185004666595,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-34_S38,1747,S,1,0,1,0.33333,RF01482,9643,alar crease,sebaceous,1.0370216737529814e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-35_S39,1747,S,8,0,8,0.88889,RF00174,119,nare,moist,0.06722689075630252,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-35_S39,1747,S,1,0,1,1,RF01482,119,nare,moist,0.008403361344537815,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-36_S40,1747,S,3404,2,3406,0.98809,RF00174,10503,occiput,sebaceous,0.3242882985813577,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-37_S41,1747,S,3228,2,3230,0.99385,RF00174,11634,back,sebaceous,0.2776345195117758,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-38_S42,1747,S,876,7,883,0.95282,RF00174,4593,volar_forearm,dry,0.19224907467885913,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-39_S43,1747,S,1153,6,1159,0.96851,RF00174,6497,antecubital fossa,moist,0.17839002616592273,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-40_S44,1747,S,585,7,592,0.86435,RF00174,6386,umbilicus,moist,0.09270278734732226,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-41_S45,1747,S,4,0,4,0.57143,RF00174,23326,toe_web_space,foot,1.714824659178599e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-42_S46,1747,S,1429,0,1429,0.96491,RF00174,5164,alar crease,sebaceous,0.27672347017815646,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-43_S47,1747,S,77,0,77,0.77778,RF00174,3275,nare,moist,0.02351145038167939,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-44_S48,1747,S,864,3,867,0.96207,RF00174,3444,occiput,sebaceous,0.25174216027874563,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-45_S49,1747,S,1151,11,1162,0.97399,RF00174,5711,back,sebaceous,0.20346699352127473,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-46_S50,1747,S,208,2,210,0.94188,RF00174,1815,volar_forearm,dry,0.11570247933884298,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-47_S51,1747,S,386,6,392,0.85906,RF00174,3824,antecubital fossa,moist,0.10251046025104603,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-48_S52,1747,S,90,0,90,0.63183,RF00174,6643,umbilicus,moist,0.013548095739876562,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-50_S54,1747,S,4243,1,4244,0.99835,RF00174,15844,alar crease,sebaceous,0.26786165109820753,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-51_S156,1747,S,22,0,22,1,RF00174,606,nare,moist,0.036303630363036306,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-51_S156,1747,S,1,0,1,1,RF01482,606,nare,moist,0.0016501650165016502,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-52_S157,1747,S,4999,12,5011,0.95484,RF00174,18775,occiput,sebaceous,0.26689747003994674,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-53_S158,1747,S,3136,3,3139,0.99682,RF00174,10882,back,sebaceous,0.2884580040433744,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-54_S159,1747,S,246,2,248,0.81365,RF00174,2420,volar_forearm,dry,0.1024793388429752,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-55_S160,1747,S,289,1,290,0.82663,RF00174,2285,antecubital fossa,moist,0.12691466083150985,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-55_S160,1747,S,1,0,1,1,RF01482,2285,antecubital fossa,moist,4.37636761487965e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-56_S55,1747,S,81,0,81,0.95346,RF00174,12939,umbilicus,moist,0.006260143751449107,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-57_S56,1747,S,1,0,1,1,RF00174,16343,toe_web_space,foot,6.118827632625589e-5,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-59_S58,1747,S,5665,3,5668,0.95578,RF00174,19713,alar crease,sebaceous,0.28752599807233803,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-59_S58,1747,S,1,0,1,1,RF01482,19713,alar crease,sebaceous,5.072794602546543e-5,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-60_S59,1747,S,22,0,22,1,RF00174,225,nare,moist,0.09777777777777778,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-60_S59,1747,S,3,0,3,1,RF01482,225,nare,moist,0.013333333333333334,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-61_S60,1747,S,2,0,2,1,RF00174,42,occiput,sebaceous,0.047619047619047616,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-62_S61,1747,S,73,2,75,0.73302,RF00174,3625,back,sebaceous,0.020689655172413793,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-63_S62,1747,S,56,0,56,0.90038,RF00174,562,volar_forearm,dry,0.099644128113879,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-64_S63,1747,S,67,2,69,0.64023,RF00174,1610,antecubital fossa,moist,0.04285714285714286,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-65_S64,1747,S,34,8,42,0.35773,RF00174,14711,umbilicus,moist,0.0028550064577527023,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-66_S65,1747,S,4,0,4,0.8,RF00174,22277,toe_web_space,foot,1.7955739103110832e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-67_S66,1747,S,742,6,748,0.99866,RF00174,3861,alar crease,sebaceous,0.19373219373219372,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-67_S66,1747,S,1,0,1,1,RF01482,3861,alar crease,sebaceous,2.59000259000259e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-69_S68,1747,S,42,1,43,0.91489,RF00174,927,occiput,sebaceous,0.04638619201725998,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-70_S69,1747,S,141,0,141,0.89241,RF00174,1371,back,sebaceous,0.10284463894967177,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-71_S70,1747,S,1,0,1,0.25,RF00174,20809,volar_forearm,dry,4.805612955932529e-5,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-72_S71,1747,S,23,3,26,0.57642,RF00174,1018,antecubital fossa,moist,0.025540275049115914,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
LKMB002,B12_Riboswitch,Cutibacterium acnes,LKMB002-1-73_S72,1747,S,9,0,9,0.14754,RF00174,26380,umbilicus,moist,3.411675511751327e-4,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
